40.009331,116.321811,2008-10-23,10:02:14
40.009314,116.321823,2008-10-23,10:02:19
40.009314,116.321833,2008-10-23,10:02:24
40.009316,116.32185,2008-10-23,10:02:29
40.009428,116.320888,2008-10-23,10:03:39
40.008854,116.321493,2008-10-23,10:03:44
40.008848,116.321349,2008-10-23,10:03:49
40.008874,116.32116,2008-10-23,10:03:54
40.008852,116.321109,2008-10-23,10:03:59
40.008786,116.321037,2008-10-23,10:04:04
40.008767,116.321012,2008-10-23,10:04:09
40.008735,116.320977,2008-10-23,10:04:14
40.008694,116.320964,2008-10-23,10:04:19
40.008665,116.320937,2008-10-23,10:04:24
40.008635,116.320886,2008-10-23,10:04:29
40.008612,116.32083,2008-10-23,10:04:34
40.008591,116.3208,2008-10-23,10:04:39
40.008574,116.320772,2008-10-23,10:04:44
40.008521,116.320688,2008-10-23,10:04:49
40.008471,116.320669,2008-10-23,10:04:54
40.008419,116.320654,2008-10-23,10:04:59
40.008362,116.320619,2008-10-23,10:05:04
40.008348,116.320573,2008-10-23,10:05:09
40.008309,116.320547,2008-10-23,10:05:14
40.008281,116.320543,2008-10-23,10:05:19
40.008234,116.320499,2008-10-23,10:05:24
40.008163,116.320473,2008-10-23,10:05:29
40.008129,116.320418,2008-10-23,10:05:34
40.008121,116.320359,2008-10-23,10:05:39
40.008069,116.320335,2008-10-23,10:05:44
40.008027,116.320309,2008-10-23,10:05:49
40.00801,116.320287,2008-10-23,10:05:54
40.007959,116.320241,2008-10-23,10:05:59
40.007947,116.320238,2008-10-23,10:06:04
40.007879,116.320237,2008-10-23,10:06:09
40.007826,116.320239,2008-10-23,10:06:14
40.007818,116.320239,2008-10-23,10:06:19
40.007818,116.320239,2008-10-23,10:06:22
40.007819,116.32024,2008-10-23,10:06:24
40.007817,116.32023,2008-10-23,10:06:29
40.007834,116.320181,2008-10-23,10:06:34
40.007761,116.320093,2008-10-23,10:06:39
40.007661,116.319986,2008-10-23,10:06:44
40.007623,116.319953,2008-10-23,10:06:49
40.007623,116.319953,2008-10-23,10:06:52
40.007621,116.31995,2008-10-23,10:06:54
40.007575,116.31987,2008-10-23,10:06:59
40.007551,116.319732,2008-10-23,10:07:04
40.007526,116.31965,2008-10-23,10:07:09
40.007468,116.319517,2008-10-23,10:07:14
40.007465,116.319506,2008-10-23,10:07:19
40.007462,116.319493,2008-10-23,10:07:21
40.007459,116.319436,2008-10-23,10:07:26
40.007453,116.319403,2008-10-23,10:07:31
40.007454,116.319391,2008-10-23,10:07:36
40.007474,116.319376,2008-10-23,10:07:41
40.0075,116.319364,2008-10-23,10:07:46
40.007524,116.319357,2008-10-23,10:07:51
40.007524,116.319321,2008-10-23,10:07:56
40.007517,116.319312,2008-10-23,10:08:01
40.007551,116.319307,2008-10-23,10:08:06
40.007551,116.319307,2008-10-23,10:08:09
40.007555,116.319313,2008-10-23,10:08:11
40.00759,116.31934,2008-10-23,10:08:16
40.00761,116.319355,2008-10-23,10:08:21
40.007615,116.319369,2008-10-23,10:08:26
40.007621,116.319385,2008-10-23,10:08:31
40.007644,116.319403,2008-10-23,10:08:36
40.007663,116.319417,2008-10-23,10:08:41
40.007663,116.319417,2008-10-23,10:08:44
40.007669,116.319414,2008-10-23,10:08:46
40.007661,116.319384,2008-10-23,10:08:51
40.007654,116.319321,2008-10-23,10:08:56
40.007654,116.319266,2008-10-23,10:09:01
40.00767,116.319215,2008-10-23,10:09:06
40.007694,116.319181,2008-10-23,10:09:11
40.007699,116.319151,2008-10-23,10:09:16
40.007272,116.319756,2008-10-23,10:09:26
40.007331,116.319657,2008-10-23,10:09:31
40.007428,116.319432,2008-10-23,10:09:41
40.007395,116.319354,2008-10-23,10:09:46
40.007447,116.319379,2008-10-23,10:09:51
40.007479,116.319371,2008-10-23,10:09:56
40.007516,116.319316,2008-10-23,10:10:01
40.007575,116.319238,2008-10-23,10:10:06
40.007288,116.319088,2008-10-23,10:10:31
40.007288,116.319088,2008-10-23,10:10:34
40.007284,116.319084,2008-10-23,10:10:36
40.007298,116.319036,2008-10-23,10:10:41
40.007365,116.31903,2008-10-23,10:10:46
40.007416,116.319007,2008-10-23,10:10:51
40.007482,116.318957,2008-10-23,10:10:56
40.007548,116.318852,2008-10-23,10:11:01
40.007627,116.318775,2008-10-23,10:11:06
40.007718,116.318705,2008-10-23,10:11:11
40.007808,116.318623,2008-10-23,10:11:16
40.007877,116.318546,2008-10-23,10:11:21
40.007945,116.318487,2008-10-23,10:11:26
40.00803,116.318444,2008-10-23,10:11:31
40.008125,116.318365,2008-10-23,10:11:36
40.008215,116.318248,2008-10-23,10:11:41
40.008168,116.318293,2008-10-23,10:11:46
40.008015,116.318471,2008-10-23,10:11:51
40.008049,116.318444,2008-10-23,10:11:56
40.008064,116.31838,2008-10-23,10:12:01
40.008118,116.318326,2008-10-23,10:12:06
40.008197,116.318275,2008-10-23,10:12:11
40.008289,116.318251,2008-10-23,10:12:16
40.008305,116.318267,2008-10-23,10:12:21
40.008276,116.318339,2008-10-23,10:12:26
40.008184,116.318474,2008-10-23,10:12:31
40.008071,116.318568,2008-10-23,10:12:36
40.007954,116.318639,2008-10-23,10:12:41
40.007884,116.318684,2008-10-23,10:12:46
40.007867,116.318699,2008-10-23,10:12:51
40.007835,116.318706,2008-10-23,10:12:56
40.007717,116.318842,2008-10-23,10:13:01
40.007726,116.318826,2008-10-23,10:13:06
40.007721,116.318792,2008-10-23,10:13:11
40.007753,116.318741,2008-10-23,10:13:16
40.007803,116.318672,2008-10-23,10:13:21
40.007852,116.318565,2008-10-23,10:13:26
40.007925,116.318494,2008-10-23,10:13:31
40.008019,116.318455,2008-10-23,10:13:36
40.006977,116.319607,2008-10-23,10:14:21
40.007203,116.319334,2008-10-23,10:14:26
40.00735,116.319131,2008-10-23,10:14:31
40.007504,116.318956,2008-10-23,10:14:36
40.007611,116.318793,2008-10-23,10:14:41
40.007773,116.31865,2008-10-23,10:14:46
40.007966,116.31854,2008-10-23,10:14:51
40.007399,116.31912,2008-10-23,10:15:06
40.007411,116.319124,2008-10-23,10:15:11
40.00744,116.31909,2008-10-23,10:15:16
40.007496,116.319085,2008-10-23,10:15:21
40.00754,116.31909,2008-10-23,10:15:26
40.007619,116.319094,2008-10-23,10:15:31
40.007648,116.319041,2008-10-23,10:15:36
40.007681,116.318962,2008-10-23,10:15:41
40.007724,116.318892,2008-10-23,10:15:46
40.007766,116.318825,2008-10-23,10:15:51
40.007809,116.318799,2008-10-23,10:15:56
40.007849,116.318754,2008-10-23,10:16:01
40.007905,116.31869,2008-10-23,10:16:06
40.007878,116.318784,2008-10-23,10:18:11
40.007616,116.318863,2008-10-23,10:18:16
40.007692,116.318817,2008-10-23,10:18:21
40.007794,116.318827,2008-10-23,10:18:26
40.007898,116.318829,2008-10-23,10:18:31
40.007981,116.318788,2008-10-23,10:18:36
40.008009,116.318763,2008-10-23,10:18:41
40.008031,116.318756,2008-10-23,10:18:46
40.008055,116.318753,2008-10-23,10:18:51
40.008237,116.318816,2008-10-23,10:18:56
40.008306,116.318941,2008-10-23,10:19:01
40.008283,116.318897,2008-10-23,10:19:06
40.0083,116.318936,2008-10-23,10:19:11
40.007645,116.319454,2008-10-23,10:19:16
40.007582,116.319409,2008-10-23,10:19:21
40.007581,116.319385,2008-10-23,10:19:26
40.007612,116.319403,2008-10-23,10:19:31
40.007694,116.319429,2008-10-23,10:19:36
40.007778,116.319475,2008-10-23,10:19:41
40.007876,116.319505,2008-10-23,10:19:46
40.007974,116.319529,2008-10-23,10:19:51
40.008096,116.319537,2008-10-23,10:19:56
40.008196,116.319549,2008-10-23,10:20:01
40.008292,116.319591,2008-10-23,10:20:06
40.008369,116.319618,2008-10-23,10:20:11
40.008421,116.319597,2008-10-23,10:20:16
40.008452,116.319548,2008-10-23,10:20:21
40.008503,116.319525,2008-10-23,10:20:26
40.008544,116.31949,2008-10-23,10:20:31
40.008601,116.319482,2008-10-23,10:20:36
40.008617,116.319483,2008-10-23,10:20:41
40.008617,116.319483,2008-10-23,10:20:44
40.008625,116.319489,2008-10-23,10:20:46
40.00864,116.319488,2008-10-23,10:20:56
40.008645,116.319484,2008-10-23,10:21:01
40.008645,116.319484,2008-10-23,10:21:04
40.008649,116.319481,2008-10-23,10:21:06
40.008669,116.319455,2008-10-23,10:21:16
40.006747,116.318549,2008-10-23,10:26:35
40.006747,116.318549,2008-10-23,10:26:43
40.006755,116.318544,2008-10-23,10:26:45
40.006742,116.318571,2008-10-23,10:26:50
40.006744,116.31856,2008-10-23,10:26:55
40.006745,116.318572,2008-10-23,10:27:00
40.006745,116.318581,2008-10-23,10:27:05
40.006739,116.318568,2008-10-23,10:27:10
40.006722,116.318548,2008-10-23,10:27:15
40.006719,116.318565,2008-10-23,10:27:20
40.006724,116.318625,2008-10-23,10:27:25
40.006745,116.318817,2008-10-23,10:27:30
40.006715,116.318884,2008-10-23,10:27:35
40.006721,116.318965,2008-10-23,10:27:40
40.006753,116.319072,2008-10-23,10:27:45
40.006785,116.319175,2008-10-23,10:27:50
40.00681,116.319239,2008-10-23,10:27:55
40.006849,116.319286,2008-10-23,10:28:00
40.006811,116.319309,2008-10-23,10:28:05
40.006789,116.319351,2008-10-23,10:28:10
40.006791,116.319398,2008-10-23,10:28:15
40.006828,116.319424,2008-10-23,10:28:20
40.006872,116.319419,2008-10-23,10:28:25
40.006893,116.319381,2008-10-23,10:28:30
40.006975,116.319294,2008-10-23,10:28:35
40.007457,116.319674,2008-10-23,10:28:45
40.007457,116.319674,2008-10-23,10:28:48
40.007458,116.319676,2008-10-23,10:28:50
40.007479,116.319695,2008-10-23,10:28:55
40.007572,116.319786,2008-10-23,10:29:00
40.007582,116.319816,2008-10-23,10:29:05
40.007621,116.319834,2008-10-23,10:29:10
40.007629,116.31989,2008-10-23,10:29:15
40.007634,116.319966,2008-10-23,10:29:20
40.007646,116.32005,2008-10-23,10:29:25
40.00766,116.320119,2008-10-23,10:29:30
40.007686,116.320243,2008-10-23,10:29:35
40.007748,116.320301,2008-10-23,10:29:40
40.007802,116.320389,2008-10-23,10:29:45
40.007819,116.320364,2008-10-23,10:29:50
40.007853,116.320343,2008-10-23,10:29:55
40.007912,116.320328,2008-10-23,10:30:00
40.007978,116.320325,2008-10-23,10:30:05
40.007999,116.320339,2008-10-23,10:30:10
40.008036,116.320394,2008-10-23,10:30:15
40.008125,116.320486,2008-10-23,10:30:20
40.008172,116.320571,2008-10-23,10:30:25
40.008182,116.320646,2008-10-23,10:30:30
40.008226,116.320738,2008-10-23,10:30:35
40.008236,116.32081,2008-10-23,10:30:40
40.008306,116.320851,2008-10-23,10:30:45
40.008373,116.320857,2008-10-23,10:30:50
40.008418,116.320872,2008-10-23,10:30:55
40.00846,116.320864,2008-10-23,10:31:00
40.008507,116.320918,2008-10-23,10:31:05
40.008535,116.320997,2008-10-23,10:31:10
40.008565,116.321079,2008-10-23,10:31:15
40.008619,116.321168,2008-10-23,10:31:20
40.008663,116.321249,2008-10-23,10:31:25
40.008684,116.321297,2008-10-23,10:31:30
40.008724,116.321395,2008-10-23,10:31:35
40.008776,116.321462,2008-10-23,10:31:40
40.008804,116.321504,2008-10-23,10:31:45
40.008839,116.321516,2008-10-23,10:31:50
40.008879,116.321555,2008-10-23,10:31:55
40.008891,116.321571,2008-10-23,10:32:00
40.008873,116.321615,2008-10-23,10:32:05
40.008858,116.321677,2008-10-23,10:32:10
40.008864,116.321766,2008-10-23,10:32:15
40.00887,116.321858,2008-10-23,10:32:20
40.008864,116.321933,2008-10-23,10:32:25
40.008862,116.322009,2008-10-23,10:32:30
40.008855,116.322087,2008-10-23,10:32:35
40.008873,116.322144,2008-10-23,10:32:40
40.008874,116.322234,2008-10-23,10:32:45
40.008869,116.322306,2008-10-23,10:32:50
40.008835,116.322331,2008-10-23,10:32:55
40.008814,116.322311,2008-10-23,10:33:00
40.008813,116.3223,2008-10-23,10:33:05
40.008813,116.3223,2008-10-23,10:33:08
40.008821,116.322297,2008-10-23,10:33:10
40.008833,116.322297,2008-10-23,10:33:15
40.008842,116.322298,2008-10-23,10:33:20
40.008761,116.323722,2008-10-23,10:44:31
40.008765,116.32369,2008-10-23,10:44:36
40.00865,116.323112,2008-10-23,10:44:41
40.008786,116.322741,2008-10-23,10:44:46
40.008889,116.322551,2008-10-23,10:44:51
40.008962,116.322462,2008-10-23,10:44:56
40.008988,116.322356,2008-10-23,10:45:01
40.009068,116.322259,2008-10-23,10:45:06
40.009107,116.322177,2008-10-23,10:45:11
40.009086,116.322088,2008-10-23,10:45:16
40.008929,116.321992,2008-10-23,10:45:21
40.008849,116.32191,2008-10-23,10:45:26
40.008799,116.32185,2008-10-23,10:45:31
40.008827,116.321784,2008-10-23,10:45:36
40.008862,116.321736,2008-10-23,10:45:41
40.008898,116.321695,2008-10-23,10:45:46
40.008901,116.321684,2008-10-23,10:45:51
40.008905,116.321683,2008-10-23,10:45:56
40.008905,116.321683,2008-10-23,10:45:59
40.008905,116.321682,2008-10-23,10:46:01
40.008934,116.321623,2008-10-23,10:46:06
40.008945,116.321551,2008-10-23,10:46:11
40.008851,116.321485,2008-10-23,11:08:22
40.008607,116.321862,2008-10-23,11:09:22
40.008652,116.322251,2008-10-23,11:09:27
40.008897,116.321603,2008-10-23,11:10:27
40.008928,116.32161,2008-10-23,11:10:32
40.009013,116.321431,2008-10-23,11:10:37
40.009027,116.321399,2008-10-23,11:10:42
40.009064,116.321326,2008-10-23,11:10:47
40.009172,116.321211,2008-10-23,11:10:52
40.009204,116.32113,2008-10-23,11:10:57
40.009243,116.32105,2008-10-23,11:11:02
40.009269,116.320978,2008-10-23,11:11:07
40.009328,116.320887,2008-10-23,11:11:12
